word,noun,adjective,verb,phrasal verb,adverb
standard-form contract,1,0,0,0,0
standardizing,0,0,1,0,0
standard time,1,0,0,0,0
standardized,0,0,1,0,0
standing ovation,1,0,0,0,0
standing,1,1,0,0,0
standardize,1,1,1,0,0
standby cost,1,0,0,0,0
standing joke,1,0,0,0,0
standing room,1,0,0,0,0
standing room only,1,0,0,0,0
standing wave,1,0,0,0,0
standing desk,1,0,0,0,0
standby,1,1,0,0,0
standoffish,0,1,0,0,0
standoffishly,0,0,0,0,1
standstill,1,0,0,0,0
standpoint,1,0,0,0,0
standout,1,1,0,0,0
stands,0,0,0,0,0
standstill agreement,1,0,0,0,0
Stanley knife,1,0,0,0,0
Staphylococcus,1,0,0,0,0
standpipe,1,0,0,0,0
star chamber,1,0,0,0,0
stapes,1,0,0,0,0
stapler,1,0,0,0,0
stank,0,0,1,0,0
stapling,0,0,1,0,0
stanza,1,0,0,0,0
star quality,1,0,0,0,0
starfish,1,0,0,0,0
starched,0,0,1,0,0
starboard,1,0,0,0,0
Star Wars,1,0,0,0,0
starchily,0,0,0,0,1
Staphylococcus infection,1,0,0,0,0
staple gun,1,0,0,0,0
stapled,0,0,1,0,0
staple,1,1,1,0,0
star anise,1,0,0,0,0
Star of David,1,0,0,0,0
star,1,1,1,0,0
standard-rated,0,1,0,0,0
star-struck,0,1,0,0,0
star sign,1,0,0,0,0
standardization,1,0,0,0,0
Star-Spangled Banner,1,0,0,0,0
star-crossed,0,1,0,0,0
star-studded,0,1,0,0,0
stare,1,0,1,0,0
starch,1,0,1,0,0
starchy,0,1,0,0,0
starching,0,0,1,0,0
starfishes,0,0,0,0,0
stardom,1,0,0,0,0
stared,0,0,1,0,0
stargazing,1,0,0,0,0
stargazer,1,0,0,0,0
stardust,1,0,0,0,0
Stars and Stripes,1,0,0,0,0
staring,0,1,0,0,0
star jump,1,0,0,0,0
start,0,0,1,1,0
star turn,1,0,0,0,0
stark,0,1,0,0,1
starfruit,1,0,0,0,0
starlight,1,0,0,0,0
starlit,0,1,0,0,0
starting salary,1,0,0,0,0
starter motor,1,0,0,0,0
starting time,1,0,0,0,0
starring,0,0,0,0,0
starred,0,1,0,0,0
start date,1,0,0,0,0
startle,0,1,1,0,0
starry-eyed,0,1,0,0,0
starkness,1,0,0,0,0
starter pack,1,0,0,0,0
start-up business,1,0,0,0,0
starry,0,1,0,0,0
starting line,1,0,0,0,0
started,0,0,1,0,0
start-up,1,1,0,0,0
starting date,1,0,0,0,0
startlingly,0,0,0,0,1
starkers,0,1,0,0,0
start-up cost,1,0,0,0,0
starter home,1,0,0,0,0
starkly,0,0,0,0,1
state budget deficit,1,0,0,0,0
stashing,0,0,1,0,0
starting point,1,0,0,0,0
starting price,1,0,0,0,0
state fair,1,0,0,0,0
State Earnings Related Pension Scheme,1,0,0,0,0
starve,1,0,1,0,0
state court,1,0,0,0,0
starvation,1,0,0,0,0
stashed,0,0,1,0,0
state funds,1,0,0,0,0
starter,1,0,0,0,0
state of mind,1,0,0,0,0
State Second Pension,1,0,0,0,0
state visit,1,0,0,0,0
state ownership,1,0,0,0,0
starved,0,1,0,0,0
starlet,1,0,0,0,0
starling,1,0,0,0,0
starvation diet,1,0,0,0,0
state enrolled nurse,1,0,0,0,0
start-up company,1,0,0,0,0
state premier,1,0,0,0,0
startled,0,1,0,0,0
startling,0,1,0,0,0
State Department,1,0,0,0,0
start,0,0,1,1,0
starting,0,0,1,0,0
stat,1,0,0,0,0
stash,1,0,1,0,0
starving,0,1,0,0,0
state bank,1,0,0,0,0
state auditor,1,0,0,0,0
state,1,1,1,0,0
state benefit,1,0,0,0,0
state capitalism,1,0,0,0,0
state expenditure,1,0,0,0,0
stasis,1,0,0,0,0
state funding,1,0,0,0,0
state income tax,1,0,0,0,0
state monopoly,1,0,0,0,0
starting pistol,1,0,0,0,0
state occasion,1,0,0,0,0
state of emergency,1,0,0,0,0
state pension,1,0,0,0,0
State of the Union,1,0,0,0,0
state registered nurse,1,0,0,0,0
state's evidence,1,0,0,0,0
state-backed,0,1,0,0,0
state school,1,0,0,0,0
state tax,1,0,0,0,0
state-of-the-art,0,1,0,0,0
state-controlled,0,1,0,0,0
statement of earnings,1,0,0,0,0
state-owned,0,1,0,0,0
state-registered,0,1,0,0,0
statecraft,1,0,0,0,0
state-wide,0,1,0,0,1
statement of account,1,0,0,0,0
statement of claim,1,0,0,0,0
statement of purpose,1,0,0,0,0
stated case,1,0,0,0,0
static (electricity),1,0,0,0,0
stately,0,1,0,0,0
stateroom,1,0,0,0,0
statement of principles,1,0,0,0,0
stationed,0,0,1,0,0
station wagon,1,0,0,0,0
stateside,0,1,0,0,1
states' rights,1,0,0,0,0
station house,1,0,0,0,0
stated,0,0,1,0,0
stated value,1,0,0,0,0
stating,0,0,1,0,0
statehouse,1,0,0,0,0
static equilibrium,1,0,0,0,0
statesman,1,1,0,0,0
stationary,0,1,0,0,0
statement of affairs,1,0,0,0,0
stateliness,1,0,0,0,0
statesmanlike,0,1,0,0,0
statehood,1,0,0,0,0
static,1,1,0,0,0
station,1,0,1,0,0
state line,1,0,0,0,0
statement,1,1,1,0,0
statesmanship,1,0,0,0,0
station break,1,0,0,0,0
statin,1,0,0,0,0
stateswoman,1,0,0,0,0
stateless,0,1,0,0,0
stationer,1,0,0,0,0
stationery,1,0,0,0,0
statistical method,1,0,0,0,0
statuesque,0,1,0,0,0
statuary,1,0,0,0,0
statutory maternity leave,1,0,0,0,0
statistic,1,0,0,0,0
stationmaster,1,0,0,0,0
statism,1,0,0,0,0
statutory body,1,0,0,0,0
statewide,0,1,0,0,0
statutory company,1,0,0,0,0
statistical process control,1,0,0,0,0
status report,1,0,0,0,0
statute barred,0,1,0,0,0
statistician,1,0,0,0,0
statutory maternity pay,1,0,0,0,0
statutory maternity benefit,1,0,0,0,0
status bar,1,0,0,0,0
statute law,1,0,0,0,0
statue,1,0,0,0,0
statutes of limitations,0,0,0,0,0
status divide,1,0,0,0,0
status enquiry,1,0,0,0,0
statutory book,1,0,0,0,0
statutory paternity pay,1,0,0,0,0
statutory report,1,0,0,0,0
status,1,0,0,0,0
statistically,0,0,0,0,1
statistical quality control,1,0,0,0,0
stave,0,0,1,1,0
statistical office,1,0,0,0,0
statutory meeting,1,0,0,0,0
stats,1,0,0,0,0
stature,1,0,0,0,0
statutory redundancy pay,1,0,0,0,0
Statutory Sick Pay,1,0,0,0,0
statutory regulation,1,0,0,0,0
stay,0,0,1,1,0
std,1,1,0,0,0
statutory instrument,1,0,0,0,0
steadfast,0,1,0,0,0
stead,1,0,0,0,0
status symbol,1,0,0,0,0
statutory tenant,1,0,0,0,0
statistical,0,1,0,0,0
stationing,0,0,1,0,0
statuette,1,0,0,0,0
steadied,0,0,1,0,0
steadfastly,0,0,0,0,1
statistics,1,1,0,0,1
stately home,1,0,0,0,0
statutory duty,1,0,0,0,0
staves,1,0,0,0,0
stay of execution,1,0,0,0,0
steak,1,0,0,0,0
staying power,1,0,0,0,0
stative verb,1,0,0,0,0
steam locomotive,1,0,0,0,0
statutory,0,1,0,0,1
steadying,0,0,1,0,0
steadily,0,0,0,0,1
steak knife,1,0,0,0,0
steak tartare,1,0,0,0,0
steam,0,0,1,1,0
stealthily,0,0,0,0,1
stay-at-home,1,1,0,0,0
steam iron,1,0,0,0,0
steak and kidney pie,1,0,0,0,0
statist,0,1,0,0,0
staunching,0,0,1,0,0
stay of proceedings,1,0,0,0,0
steakhouse,1,0,0,0,0
steam room,1,0,0,0,0
steam train,1,0,0,0,0
steamer,1,0,0,0,0
staunchly,0,0,0,0,1
staunched,0,0,1,0,0
staunch,0,1,1,0,1
steam engine,1,0,0,0,0
steam bath,1,0,0,0,0
staunchness,1,0,0,0,0
steel,1,0,1,0,0
stealth,1,1,0,0,1
steamboat,1,0,0,0,0
steam cleaner,1,0,0,0,0
steel drum,1,0,0,0,0
stealth marketing,1,0,0,0,0
stealth bomber,1,0,0,0,0
steaming,0,1,0,0,0
steam shovel,1,0,0,0,0
steel grey,1,1,0,0,0
steamship,1,0,0,0,0
steamed,0,0,1,0,0
steam-clean,0,0,1,0,0
steel wool,1,0,0,0,0
steamrollering,0,0,1,0,0
Steele-Richardson-Olszewski syndrome,1,0,0,0,0
stearic acid,1,0,0,0,0
steel-gray,0,1,0,0,0
steampunk,1,0,0,0,0
steel-toecapped,0,1,0,0,0
steel band,1,0,0,0,0
steal,1,0,1,0,0
steeplechase,1,0,0,0,0
steamy,0,1,0,0,0
steeping,0,0,1,0,0
steerage,1,0,0,0,0
steelmaker,1,0,0,0,0
steelworks,1,0,0,0,0
steering wheel,1,0,0,0,0
stellar,0,1,0,0,0
stele,1,0,0,0,0
steel mill,1,0,0,0,0
steel-capped,0,1,0,0,0
steel-toed,0,1,0,0,0
stealthy,0,1,0,0,0
stayed,0,0,1,0,0
stem,0,0,1,1,0
stave,0,0,1,1,0
stem cell,1,0,0,0,0
steganography,1,0,0,0,0
steeped,0,0,1,0,0
stealth tax,1,0,0,0,0
steepen,0,0,1,0,0
steepening,0,0,1,0,0
steeple,1,0,0,0,0
steamrollered,0,0,1,0,0
steeplejack,1,0,0,0,0
steerable,0,1,0,0,0
steeply,0,0,0,0,1
steely,0,1,0,0,0
steepness,1,0,0,0,0
stein,1,0,0,0,0
steer,1,0,1,0,0
steelworker,1,0,0,0,0
steadiness,1,0,0,0,0
statutory rape,1,0,0,0,0
steered,0,0,1,0,0
staying,0,0,1,0,0
staycation,1,0,0,0,0
steering column,1,0,0,0,0
steamroller,1,0,1,0,0
stelae,0,0,0,0,0
steep,0,1,1,0,0
steepened,0,0,1,0,0
stemware,1,0,0,0,0
stegosaurus,1,0,0,0,0
stench,1,0,0,0,0
stencilling,0,0,0,0,0
stemming,0,0,0,0,0
stenographer,1,0,0,0,0
stencilled,0,0,0,0,0
stenoses,0,0,0,0,0
stent,1,0,0,0,0
step aerobics,1,0,0,0,0
steno pool,1,0,0,0,0
steno pad,1,0,0,0,0
step,0,0,1,1,0
-stemmed,0,0,0,0,0
stentorian,0,1,0,0,0
steed,1,0,0,0,0
stepchild,1,0,0,0,0
steering committee,1,0,0,0,0
stenography,1,0,0,0,0
stepbrother,1,0,0,0,0
step-by-step,0,1,0,0,1
stenosis,1,0,0,0,0
stenting,1,0,0,0,0
step-sibling,1,0,0,0,0
stem,0,0,1,1,0
step-parent,1,0,0,0,0
STEP analysis,1,0,0,0,0
step change,1,0,0,0,0
stepchildren,0,0,0,0,0
stencil,1,0,1,0,0
stepdad,1,0,0,0,0
stepdaughter,1,0,0,0,0
stepney,1,0,0,0,0
stepping,0,0,0,0,0
stepfather,1,0,0,0,0
stepladder,1,0,0,0,0
stepmum,1,0,0,0,0
-ster,0,0,0,0,0
stereoscopic,0,1,0,0,0
steppe,1,0,0,0,0
stepfamily,1,0,0,0,0
stepover,1,0,0,0,0
stepping stone,1,0,0,0,0
stepwise,0,1,0,0,1
stepson,1,0,0,0,0
sternocostal,0,1,0,0,0
stereo,1,1,0,0,0
stepmother,1,0,0,0,0
stereotactic,0,1,0,0,0
stereotyped,0,0,1,0,0
stepsister,1,0,0,0,0
sterilization,1,0,0,0,0
sterling (silver),0,1,0,0,0
sterility,1,0,0,0,0
sterling,1,1,0,0,0
sterilize,0,0,1,0,0
sterilizer,1,0,0,0,0
sternly,0,0,0,0,1
sternness,1,0,0,0,0
stereotypical,0,1,0,0,0
stern,1,1,0,0,1
stereotypically,0,0,0,0,1
stepparent,1,0,0,0,0
Stetson,1,0,0,0,0
steroid,1,0,0,0,0
stereotyping,0,0,1,0,0
stewardess,1,0,0,0,0
stick,0,0,1,1,0
stew,1,0,1,0,0
sterna,0,0,0,0,0
stevedoring,1,0,0,0,0
stevia,1,0,0,0,0
sternoclavicular,0,1,0,0,0
stethoscope,1,0,0,0,0
sternum,1,0,0,0,0
stevedore,1,0,1,0,0
steward,1,0,0,0,0
stick shift,1,0,0,0,0
sth,0,0,0,0,0
sth's,0,0,0,0,0
stewed,0,1,0,0,0
stewing,0,0,1,0,0
stepped,0,0,0,0,0
stick insect,1,0,0,0,0
stewing steak,1,0,0,0,0
stick figure,1,0,0,0,0
stick of rock,1,0,0,0,0
stewardship,1,0,0,0,0
sterilizing,0,1,0,0,0
sterilized,0,0,1,0,0
sterling bond,1,0,0,0,0
stick-in-the-mud,1,0,0,0,0
stiffened,0,0,1,0,0
stick-on,0,1,0,0,0
stick-to-it-iveness,1,0,0,0,0
stiff,1,1,1,0,1
stifling,0,1,0,0,0
stickleback,1,0,0,0,0
stickball,1,0,0,0,0
stiffy,1,0,0,0,0
stile,1,0,0,0,0
still life,1,0,0,0,0
STI,1,0,0,0,0
stickup,1,0,0,0,0
sticker price,1,0,0,0,0
sticky note,1,0,0,0,0
sticker shock,1,0,0,0,0
stickler,1,0,0,0,0
sticky rice,1,0,0,0,0
sticker,1,0,0,0,0
stimulation,1,0,0,0,0
stillbirth,1,0,0,0,0
stinger,1,0,0,0,0
stiffness,1,0,0,0,0
stigmatized,0,0,1,0,0
sting,1,0,1,0,0
stipple,0,0,1,0,0
stimulus,1,0,0,0,0
stifle,0,0,1,0,0
stiletto,1,0,0,0,0
stiff upper lip,1,0,0,0,0
stillborn,0,1,0,0,0
stippled,0,1,0,0,0
stippling,1,0,0,0,0
stiflingly,0,0,0,0,1
sticky,0,1,0,0,0
stiffly,0,0,0,0,1
sticky tape,1,0,0,0,0
stifled,0,0,1,0,0
stilling,0,0,1,0,0
stir-crazy,0,1,0,0,0
stingray,1,0,0,0,0
stickiness,1,0,0,0,0
stink eye,1,0,0,0,0
stinginess,1,0,0,0,0
stillness,1,0,0,0,0
stock index,1,0,0,0,0
sticks,0,0,0,0,0
stink bomb,1,0,0,0,0
stipendiary,0,1,0,0,0
stipulate,1,1,1,0,0
stink,1,0,1,0,0
stock manipulation,1,0,0,0,0
stilts,0,0,0,0,0
stir-fry,1,0,1,0,0
stilt,1,0,0,0,0
stir-frying,0,0,1,0,0
stock company,1,0,0,0,0
still,1,1,1,0,1
stinking thinking,1,0,0,0,0
stirrup,1,0,0,0,0
stirred,0,0,0,0,0
stitch,0,0,1,1,0
stock number,1,0,0,0,0
stock-index option,1,0,0,0,0
stock price,1,0,0,0,0
stinker,1,0,0,0,0
stock split,1,0,0,0,0
stock savings bank,1,0,0,0,0
stock turnover,1,0,0,0,0
stock car,1,0,0,0,0
stock parking,1,0,0,0,0
stipulating,0,0,1,0,0
stock turn,1,0,0,0,0
stock merger,1,0,0,0,0
stock index futures,1,0,0,0,0
stock of record,1,0,0,0,0
stinting,0,0,1,0,0
stiltedly,0,0,0,0,1
stockholder equity,1,0,0,0,0
stockbroker belt,1,0,0,0,0
stinted,0,0,1,0,0
stockholder value,1,0,0,0,0
stir-fried,0,0,1,0,0
stock in hand,1,0,0,0,0
stock picking,1,0,0,0,0
stock issue,1,0,0,0,0
stock management,1,0,0,0,0
stock incentive plan,1,0,0,0,0
stockholders' equity,1,0,0,0,0
stock-in-trade,1,0,0,0,0
stockbrokerage,1,0,0,0,0
Stockholm,1,0,0,0,0
Stilton,1,0,0,0,0
stir,0,0,1,1,0
stockholder of record,1,0,0,0,0
stock-keeping unit,1,0,0,0,0
stock-swap merger,1,0,0,0,0
stock market sector,1,0,0,0,0
stock-still,0,0,0,0,1
stipulated,0,0,1,0,0
stock-keeping,1,0,0,0,0
Stock Exchange Trading Service,1,0,0,0,0
stock option,1,0,0,0,0
stock offer,1,0,0,0,0
stock valuation,1,0,0,0,0
stock certificate,1,0,0,0,0
stitched,0,0,1,0,0
stochastic,0,1,0,0,0
stock controller,1,0,0,0,0
stock control,1,0,0,0,0
stipulation,1,0,0,0,0
stockade,1,0,0,0,0
stock buyback,1,0,0,0,0
stitching,1,0,0,0,0
stock dividend,1,0,0,0,0
stitch-up,1,0,0,0,0
stock ticker,1,0,0,0,0
stock warrant,1,0,0,0,0
stock market,1,0,0,0,0
stk.,1,0,0,0,0
stock route,1,0,0,0,0
stocked,0,0,1,0,0
stock count,1,0,0,0,0
Stockholm syndrome,1,0,0,0,0
stirringly,0,0,0,0,1
stock market index,1,0,0,0,0
stockholder,1,0,0,0,0
Stirlingshire,1,0,0,0,0
stock control management,1,0,0,0,0
stock on hand,1,0,0,0,0
stockily,0,0,0,0,1
stockiness,1,0,0,0,0
stock right,1,0,0,0,0
stocking,1,0,0,0,0
stocking filler,1,0,0,0,0
stocking cap,1,0,0,0,0
stirrer,1,0,0,0,0
stocking mask,1,0,0,0,0
stockjobber,1,0,0,0,0
stocking stuffer,1,0,0,0,0
stock,0,0,1,1,0
stock turnover ratio,1,0,0,0,0
stockpiling,0,0,1,0,0
stocklist,1,0,0,0,0
stockroom,1,0,0,0,0
stoep,1,0,0,0,0
stolen,0,0,1,0,0
stodgy,0,1,0,0,0
stodginess,1,0,0,0,0
stole,1,0,1,0,0
stockist,1,0,0,0,0
stock manager,1,0,0,0,0
stoma,1,0,0,0,0
stockyard,1,0,0,0,0
stockpile,1,0,1,0,0
stockbroker,1,0,0,0,0
stocky,0,1,0,0,0
stoically,0,0,0,0,1
stocktaking,1,0,0,0,0
stomached,0,0,1,0,0
stockpiled,0,0,1,0,0
stocktaker,1,0,0,0,0
stodge,1,0,0,0,0
stoked,0,1,0,0,0
stoke,0,0,1,1,0
stockmarket-linked,0,1,0,0,0
stollen,1,0,0,0,0
stomach ache,1,0,0,0,0
stoic,1,1,0,0,0
stoichiometry,1,0,0,0,0
stomachache,1,0,0,0,0
stolid,0,1,0,0,0
stoker,1,0,0,0,0
stocktake,1,0,1,0,0
stomata,0,0,0,0,0
stomach,1,0,1,0,0
stomach pump,1,0,0,0,0
stoicism,1,0,0,0,0
stomaching,0,0,1,0,0
stomach flu,1,0,0,0,0
stoking,0,0,1,0,0
stomp,0,0,1,0,0
stonefishes,0,0,0,0,0
stone broke,0,1,0,0,0
stoning,0,0,1,0,0
stonemason,1,0,0,0,0
stomped,0,0,1,0,0
stonker,1,0,0,0,0
stone-dead,0,1,0,0,0
stonkered,0,1,0,0,0
stone,1,0,1,0,1
stonefish,1,0,0,0,0
stone-cold sober,0,1,0,0,0
stone circle,1,0,0,0,0
stop,0,0,1,1,0
stomping,0,0,1,0,0
stone-deaf,0,1,0,0,0
stoop,0,0,1,1,0
stoner,1,0,0,0,0
stony broke,0,1,0,0,0
stone-faced,0,1,0,0,0
stooping,0,0,1,0,0
stooge,1,0,0,0,0
store audit,1,0,0,0,0
storage device,1,0,0,0,0
store card,1,0,0,0,0
stone-age,1,1,0,0,0
storage heater,1,0,0,0,0
store lease,1,0,0,0,0
stony,0,1,0,0,0
stoplight,1,0,0,0,0
stooped,0,1,0,0,0
stonework,1,0,0,0,0
stoppage in transitu,1,0,0,0,0
stoneware,1,0,0,0,0
stopper,1,0,0,0,0
stonking,0,1,0,0,0
stopgap,1,0,0,0,0
stop order,1,0,0,0,0
stop-and-go,0,1,0,0,0
stopping train,1,0,0,0,0
stopover,1,0,0,0,0
storage,1,0,0,0,0
stoneground,0,1,0,0,0
stony-faced,0,1,0,0,0
stopwatch,1,0,0,0,0
storage unit,1,0,0,0,0
stopping distance,1,0,0,0,0
stop-work meeting,1,0,0,0,0
store,1,0,1,0,0
store brand,1,1,0,0,0
store traffic,1,0,0,0,0
storey,1,0,0,0,0
stop motion animation,1,0,0,0,0
stood,0,0,1,0,0
storeman,1,0,0,0,0
stone-clad,0,1,0,0,0
storied,0,1,0,0,0
storm drain,1,0,0,0,0
stop press,1,0,0,0,0
stopping,0,0,0,0,0
store label,1,0,0,0,0
storm-force,0,1,0,0,0
stop-loss,1,0,0,0,0
stop-go,1,1,0,0,0
store detective,1,0,0,0,0
story mode,1,0,0,0,0
storm cellar,1,0,0,0,0
stored,0,0,1,0,0
stormed,0,0,1,0,0
storage battery,1,0,0,0,0
storm chasing,1,0,0,0,0
stork,1,0,0,0,0
store-bought,0,1,0,0,0
store credit,1,0,0,0,0
storm cloud,1,0,0,0,0
Stonehenge,1,0,0,0,0
storeroom,1,0,0,0,0
storm,1,0,1,0,0
storehouse,1,0,0,0,0
story,1,0,0,0,0
stormily,0,0,0,0,1
storytelling,1,0,0,0,0
storyteller,1,0,0,0,0
stormy,0,1,0,0,0
storm sewer,1,0,0,0,0
store-and-forward,0,1,0,0,0
stoppage in transit,1,0,0,0,0
stoppage time,1,0,0,0,0
stored energy,1,0,0,0,0
storm trooper,1,0,0,0,0
straight-line method,1,0,0,0,0
storekeeper,1,0,0,0,0
stow,0,0,1,1,0
storm chaser,1,0,0,0,0
straighten,0,0,1,1,0
storm window,1,0,0,0,0
stovetop,1,0,0,0,0
storm door,1,0,0,0,0
straggler,1,0,0,0,0
strafed,0,0,1,0,0
stout,1,1,0,0,0
stowing,0,0,1,0,0
stowaway,1,0,0,0,0
straight face,1,0,0,0,0
straight-faced,0,1,0,0,0
strafe,0,0,1,0,0
straightaway,1,0,0,0,1
stored value card,1,0,0,0,0
stowed,0,0,1,0,0
straight,1,1,0,0,1
straight rebuy,1,0,0,0,0
straddling,0,0,1,0,0
Stradivarius,1,0,0,0,0
storing,0,0,1,0,0
straddle,1,0,1,0,0
straggle,1,0,1,0,0
straggly,0,1,0,0,0
storybook,1,1,0,0,0
stowage,1,0,0,0,0
storm surge,1,0,0,0,0
straight razor,1,0,0,0,0
straddled,0,0,1,0,0
straightening,0,0,1,0,0
straight-edge razor,1,0,0,0,0
straight angle,1,0,0,0,0
stranded,0,1,0,0,0
strait-laced,0,1,0,0,0
straight bond,1,0,0,0,0
stranger,1,0,0,0,0
straitjacket,1,0,0,0,0
strapping,0,1,0,0,0
strapline,1,0,0,0,0
strategic advantage,1,0,0,0,0
straight-A,0,1,0,0,0
stouthearted,0,1,0,0,0
strained,0,1,0,0,0
straight edge,1,1,0,0,0
strain,1,0,1,0,0
straitened,0,1,0,0,0
strangler,1,0,0,0,0
straggling,0,0,1,0,0
straining,0,0,1,0,0
straightforwardly,0,0,0,0,1
straight man,1,0,0,0,0
straightforward,0,1,0,0,0
straighten,0,0,1,1,0
strategic analysis,1,0,0,0,0
stove,1,0,0,0,0
strainer,1,0,0,0,0
strategic human resource management,1,0,0,0,0
straggled,0,0,1,0,0
straying,0,0,1,0,0
stratified sampling,1,0,0,0,0
strange,0,1,0,0,0
strangling,0,0,1,0,0
strangely,0,0,0,0,1
strangulation,1,0,0,0,0
strategic,0,1,0,0,0
strap,0,0,1,1,0
strategic marketing,1,0,0,0,0
strait,1,0,0,0,0
strapless,0,1,0,0,0
strangle,1,0,1,0,0
straighteners,1,0,0,0,0
strategy,1,1,0,0,1
strand,1,0,0,0,0
strategic industry,1,0,0,0,0
straw boater,1,0,0,0,0
streak,0,0,1,1,0
strategic talks,1,0,0,0,0
strategist,1,0,0,0,0
strategic information system,1,0,0,0,0
strategic inflection point,1,0,0,0,0
straw poll,1,0,0,0,0
strangeness,1,0,0,0,0
stratus,1,0,0,0,0
stratified,0,1,0,0,0
strangulate,0,0,1,0,0
strategic fit,1,0,0,0,0
strategize,0,0,1,0,0
strata title,1,0,0,0,0
street furniture,1,0,0,0,0
stratagem,1,0,0,0,0
strategic management,1,0,0,0,0
strategic change,1,0,0,0,0
stratification,1,0,0,0,0
strategic value,1,0,0,0,0
strategically,0,0,0,0,1
strata,0,0,0,0,0
street food,1,0,0,0,0
street smarts,1,0,0,0,0
street,1,0,0,0,0
streamlined,0,1,0,0,0
street urchin,1,0,0,0,0
strategic partnering,1,0,0,0,0
strappy,0,1,0,0,0
straw man,1,0,0,0,0
stratospheric,0,1,0,0,0
strategic weapon,1,0,0,0,0
strengthen,0,0,1,0,0
street football,1,0,0,0,0
street cred,1,0,0,0,0
street vendor,1,0,0,0,0
streaker,1,0,0,0,0
street people,1,0,0,0,0
street dance,1,0,0,0,0
strangulated,0,1,0,0,0
stratify,0,0,1,0,0
strep throat,1,0,0,0,0
street clothes,1,0,0,0,0
streamed,0,0,1,0,0
streaking,0,0,1,0,0
street price,1,0,0,0,0
stratifying,0,0,1,0,0
streamlining,0,0,1,0,0
street-credible,0,1,0,0,0
stray,1,1,1,0,0
stream of revenue,1,0,0,0,0
streaked,0,0,1,0,0
strep,1,0,0,0,0
straightjacket,1,0,0,0,0
stratum,1,0,0,0,0
Strathclyde,1,0,0,0,0
strategic partnership,1,0,0,0,0
strategic investment,1,0,0,0,0
street theatre,1,0,0,0,0
street value,1,0,0,0,0
streetwise,0,1,0,0,0
street marketing,1,0,0,0,0
strayed,0,0,1,0,0
strategic planning,1,0,0,0,0
strenuous,0,1,0,0,1
streamline,0,0,1,0,0
streetwalker,1,0,0,0,0
stratocumulus,1,0,0,0,0
strawberry,1,0,0,0,0
strenuously,0,0,0,0,1
streaky,0,1,0,0,0
strawberry blonde,1,1,0,0,0
strengthened,0,0,1,0,0
strawberry mark,1,0,0,0,0
strategic business unit,1,0,0,0,0
strength,1,0,0,0,0
streak,1,0,1,0,0
straw,1,0,0,0,0
streaming,1,1,0,0,0
stream of consciousness,1,0,0,0,0
stream,1,0,1,0,0
streamer,1,0,0,0,0
strategic outsourcing,1,0,0,0,0
street party,1,0,0,0,0
street child,1,0,0,0,0
strategic partner,1,0,0,0,0
street-smart,0,1,0,0,0
streetcar,1,0,0,0,0
streptococcal,0,1,0,0,0
strengthening,0,0,1,0,0
streetlight,1,0,0,0,0
strewth,0,0,0,0,0
stress mark,1,0,0,0,0
streptococcus,1,0,0,0,0
strict,0,1,0,0,0
striae,0,0,0,0,0
stress management,1,0,0,0,0
stressful,0,1,0,0,0
stretchy,0,1,0,0,0
streptococci,0,0,0,0,0
stretching,0,0,1,0,0
stretch,0,0,1,1,0
stretcher,1,0,0,0,0
stretched,0,0,1,0,0
stressy,0,1,0,0,0
streusel,1,0,0,0,0
stressor,1,0,0,0,0
stress incontinence,1,0,0,0,0
stretch marks,1,0,0,0,0
strewn,0,0,0,0,0
stress test,1,0,1,0,0
stria,1,0,0,0,0
stress-related,0,1,0,0,0
stress fracture,1,0,0,0,0
stretch limousine,1,0,0,0,0
strike,0,0,1,1,0
strike price,1,0,0,0,0
strictness,1,0,0,0,0
striation,1,0,0,0,0
stressing,0,0,1,0,0
strike pay,1,0,0,0,0
strike ballot,1,0,0,0,0
strike fund,1,0,0,0,0
stress puppy,1,0,0,0,0
stride piano,1,0,0,0,0
strict liability,1,0,0,0,0
stress,1,1,1,0,0
strike action,1,0,0,0,0
stricken,0,1,0,0,0
stretch target,1,0,0,0,0
strike force,1,0,0,0,0
stretcher-bearer,1,0,0,0,0
stridently,0,0,0,0,1
striated,0,1,0,0,0
stressed (out),0,1,0,0,0
stride,1,0,1,0,0
stridency,1,0,0,0,0
stressed,0,1,0,0,0
stricture,1,0,0,0,0
strictly,0,0,0,0,1
strew,0,0,1,0,0
strife,1,0,0,0,0
Strimmer,1,0,0,0,0
strident,0,1,0,0,0
strikingly,0,0,0,0,1
string,0,0,1,1,0
striking,0,1,0,0,1
Strine,1,0,0,0,0
strikebound,0,1,0,0,0
striking price,1,0,0,0,0
strikeout,1,0,0,0,0
stringybark,1,0,0,0,0
strip,0,0,1,1,0
stringently,0,0,0,0,1
stringency,1,0,0,0,0
stringy,0,1,0,0,0
strikebreaking,1,1,0,0,0
strip mining,1,0,0,0,0
string bean,1,0,0,0,0
strip lighting,1,0,0,0,0
string vest,1,0,0,0,0
string theory,1,0,0,0,0
strip light,1,0,0,0,0
strip mall,1,0,0,0,0
string instrument,1,0,0,0,0
strip club,1,0,0,0,0
strikebreaker,1,0,0,0,0
striker,1,0,0,0,0
string bag,1,0,0,0,0
string quartet,1,0,0,0,0
string lights,1,0,0,0,0
stringed instrument,1,0,0,0,0
string tie,1,0,0,0,0
stringent,0,1,0,0,1
strip cartoon,1,0,0,0,0
stringer,1,0,0,0,0
