word,noun,adjective,verb,phrasal verb,adverb
synonymous,0,1,0,0,0
syntactic,0,1,0,0,0
synoptic,0,1,0,0,0
syringed,0,0,1,0,0
synthesized,0,0,1,0,0
symposia,0,0,0,0,0
synchondrosis,1,0,0,0,0
Syria,1,0,0,0,0
syntheses,0,0,0,0,0
synergy,1,1,0,0,0
syrupy,0,1,0,0,0
synthesizing,0,0,1,0,0
synthesizer,1,0,0,0,0
syringe,1,0,1,0,0
synopsis,1,0,0,0,0
syrup,1,0,0,0,0
synovial fluid,1,0,0,0,0
systems architecture,1,0,0,0,0
syzygy,1,0,0,0,0
syringing,0,0,1,0,0
synthesize,0,0,1,0,0
systems architect,1,0,0,0,0
synergize,0,0,1,0,0
synovial,0,1,0,0,0
systematic,0,1,0,0,1
systole,1,1,0,0,0
systolic,0,1,0,0,0
systems programmer,1,0,0,0,0
synchronous,0,1,0,0,0
Système International,1,0,0,0,0
system integrator,1,0,0,0,0
system software,1,0,0,0,0
syphilis,1,0,0,0,0
systemic capillary leak syndrome,1,0,0,0,0
syphon,1,0,1,0,0
systematizing,0,0,1,0,0
systematized,0,0,1,0,0
systematic risk,1,0,0,0,0
system,1,0,0,0,0
systematize,0,0,1,0,0
syphilitic,1,1,0,0,0
systematization,1,0,0,0,0
systems analysis,1,0,0,0,0
systems analyst,1,0,0,0,0
systemic,0,1,0,0,0
systematically,0,0,0,0,1
syndrome,1,0,0,0,0
synthetically,0,0,0,0,1
t'ai chi,1,0,0,0,0
tablespoonful,1,0,0,0,0
T-shirt,1,0,0,0,0
T cell,1,0,0,0,0
tableaux,0,0,0,0,0
T-bone steak,1,0,0,0,0
tablemount,1,0,0,0,0
table football,1,0,0,0,0
table linen,1,0,0,0,0
T-square,1,0,0,0,0
ta-da,0,0,0,0,0
t/a,0,0,1,0,0
T-junction,1,0,0,0,0
tabard,1,0,0,0,0
T-bar,1,0,0,0,0
T-bond,1,0,0,0,0
T-bill,1,0,0,0,0
tablecloth,1,0,0,0,0
tableau,1,0,0,0,0
T-account,1,0,0,0,0
tablet,1,0,0,0,0
T, t,1,0,0,0,0
tabbed,0,1,0,0,0
Tabasco,1,0,0,0,0
table d'hôte,1,0,0,0,0
tablespoon,1,0,0,0,0
tab stop,1,0,0,0,0
tabby,1,1,0,0,0
tabi,1,0,0,0,0
tablespoonsful,0,0,0,0,0
tab key,1,0,0,0,0
tabbouleh,1,0,0,0,0
T,1,0,0,0,0
tabla,1,0,0,0,0
t-commerce,1,0,0,0,0
table lamp,1,0,0,0,0
table wine,1,0,0,0,0
ta,1,0,0,0,0
ta-ta,0,0,0,0,0
T-bone,1,0,1,0,0
tabernacle,1,0,0,0,0
T-group,1,0,0,0,0
tab,1,0,1,0,0
tabletop sale,1,0,0,0,0
tabouli,1,0,0,0,0
taboo,1,1,0,0,0
table,1,0,1,0,0
tabletop,1,1,0,0,0
tabled,0,0,1,0,0
tabular,0,1,0,0,0
table tennis,1,0,0,0,0
tabulate,1,0,1,0,0
tabloid,1,1,0,0,0
tacky,0,1,0,0,0
tactical vote,1,0,0,0,0
tackled,0,0,1,0,0
tacitly,0,0,0,0,1
tabulated,0,0,1,0,0
taco,1,0,0,0,0
tae kwon do,1,0,0,0,0
tacit knowledge,1,0,0,0,0
tacit,0,1,0,0,0
tactful,0,1,0,0,0
taciturn,0,1,0,0,0
tackling,0,0,1,0,0
tactical,0,1,0,0,0
tackle,1,0,1,0,0
tactile,0,1,0,0,0
tactlessly,0,0,0,0,1
tabling,0,0,1,0,0
taeniae,0,0,0,0,0
tachycardia,1,0,0,0,0
tactlessness,1,0,0,0,0
tache,0,0,0,0,0
table mat,1,0,0,0,0
tact,1,1,0,0,1
tactless,0,1,0,0,0
tabulator,1,0,0,0,0
tad,1,0,0,0,0
tachometer,1,0,0,0,0
tacked,0,0,1,0,0
tachograph,1,0,0,0,0
tadpole,1,0,0,0,0
tabulating,0,0,1,0,0
tackie,1,0,0,0,0
tafn,0,0,0,0,0
tactic,1,0,0,0,0
tack,0,0,1,1,0
tackiness,1,0,0,0,0
taffeta,1,0,0,0,0
tactical vest,1,0,0,0,0
tactfully,0,0,0,0,1
tactical voting,1,0,0,0,0
Tagalog,1,0,0,0,0
taffy,1,0,0,0,0
tagline,1,0,0,0,0
tag,1,0,1,0,0
tableware,1,0,0,0,0
tagine,1,0,0,0,0
Tahiti,1,0,0,0,0
taenia,1,0,0,0,0
tag team,1,0,1,0,0
table manners,1,0,0,0,0
Tahitian,1,1,0,0,0
tagliatelle,1,0,0,0,0
tailoring,0,0,1,0,0
tagged,0,0,0,0,0
tailcoat,1,0,0,0,0
tailspin,1,0,0,0,0
-tailed,0,0,0,0,0
tail,1,0,1,0,0
tailing,0,0,1,0,0
tainting,1,0,1,0,0
tainted,0,1,0,0,0
tailgated,0,0,1,0,0
tacking,1,0,0,0,0
tail light,1,0,0,0,0
tailor-made,0,1,0,0,0
tag sale,1,0,0,0,0
tajine,1,0,0,0,0
Tajik,1,1,0,0,0
Tajikistan,1,0,0,0,0
tails,0,0,0,0,0
taint,1,0,1,0,0
tail wind,1,0,0,0,0
taiga,1,0,0,0,0
tailback,1,0,0,0,0
take,0,0,1,1,0
tailboard,1,0,0,0,0
tailor,1,1,1,0,0
tailgate,1,0,1,0,0
tailored,0,1,0,0,0
tactically,0,0,0,0,1
tagalong,1,0,0,0,0
Taiwanese,1,1,0,0,0
tailpipe,1,0,0,0,0
tagger,1,0,0,0,0
Taiwan,1,0,0,0,0
tailwind,1,0,0,0,0
Takatsuki syndrome,1,0,0,0,0
tactician,1,0,0,0,0
tahini,1,0,0,0,0
tailgating,1,0,0,0,0
take-home,1,1,0,0,0
take-home test,1,0,0,0,0
take-or-pay,0,1,0,0,0
take-up,1,0,0,0,0
take-home income,1,0,0,0,0
take-home pay,1,0,0,0,0
taken,0,1,1,0,0
takeover,1,0,0,0,0
takeover offer,1,0,0,0,0
takeover code,1,0,0,0,0
takeoff,1,0,0,0,0
talent,1,1,0,0,0
takeout financing,1,0,0,0,0
takedown,1,0,0,0,0
taking,0,0,0,0,0
takkie,1,0,0,0,0
tale,1,0,0,0,0
talk,0,0,1,1,0
talent management,1,0,0,0,0
taker,1,0,0,0,0
talent show,1,0,0,0,0
takeout,1,0,0,0,0
takings,1,0,0,0,0
talisman,1,0,0,0,0
take-home message,1,0,0,0,0
takeover bid,0,0,0,0,0
takeover panel,1,0,0,0,0
talcum powder,1,0,0,0,0
talk show,1,0,0,0,0
talent contest,1,0,0,0,0
talking shop,1,0,0,0,0
talking book,1,0,0,0,0
talkative,0,1,0,0,0
tall poppy syndrome,1,0,0,0,0
talking-to,1,0,0,0,0
talker,1,0,0,0,0
talent scout,1,0,0,0,0
talk radio,1,0,0,0,0
talking,0,0,1,0,0
talentless,0,1,0,0,0
talented,0,1,0,0,0
talked,0,0,1,0,0
talking point,1,0,0,0,0
talkie,1,0,0,0,0
takeaway,1,1,0,0,0
tall,0,1,0,0,0
tall order,1,0,0,0,0
tall claim,1,0,0,0,0
tallish,0,1,0,0,0
tall story,1,0,0,0,0
tallboy,1,0,0,0,0
tallying,0,0,1,0,0
tali,0,0,0,0,0
talus,1,0,0,0,0
Talmudic,0,1,0,0,0
talonavicular,0,1,0,0,0
tamer,1,0,0,0,0
tamed,0,0,1,0,0
tan,1,1,1,0,0
tampon,1,0,0,0,0
tamp,0,0,1,1,0
tallow,1,0,0,0,0
tally-room,1,0,0,0,0
tally,0,0,1,1,0
talent pool,1,0,0,0,0
tamarind,1,0,0,0,0
Tamil,1,1,0,0,0
tame,0,1,1,0,0
talon,1,0,0,0,0
talofibular,0,1,0,0,0
tally-ho,0,0,0,0,0
talocalcaneal,0,1,0,0,0
tall tale,1,0,0,0,0
tamale,1,0,0,0,0
tallness,1,0,0,0,0
taluses,0,0,0,0,0
tamoxifen,1,0,0,0,0
taming,0,0,1,0,0
tampering,1,0,0,0,0
tambourine,1,0,0,0,0
Tampax,1,0,0,0,0
tameable,0,1,0,0,0
tamped,0,0,1,0,0
talkback,1,0,0,0,0
tandem,1,0,0,0,0
tamper-resistant,0,1,0,0,0
tamper-evident,0,1,0,0,0
tamping,0,0,1,0,0
tamper,0,0,1,0,0
tamper-proof,0,1,0,0,0
tandoori,1,0,0,0,0
tallied,0,0,1,0,0
tall-grass prairie,1,0,0,0,0
tang,1,1,0,0,0
tangent,1,0,0,0,0
tantric,0,1,0,0,0
tangling,0,1,1,0,0
taniwha,1,0,0,0,0
tangential,0,1,0,0,0
tangibly,0,0,0,0,1
tanker,1,0,0,0,0
tango,1,0,1,0,0
tankard,1,0,0,0,0
tannery,1,0,0,0,0
tanner,1,0,0,0,0
tannin,1,0,0,0,0
tanning,0,0,0,0,0
tangible net worth,1,0,0,0,0
tangy,0,1,0,0,0
tangle,0,0,1,1,0
tantalizingly,0,0,0,0,1
tank,1,0,1,0,0
Tannoy,1,0,0,0,0
tantalized,0,0,1,0,0
tangible asset,1,0,0,0,0
tanked up,0,1,0,0,0
tantrum,1,0,0,0,0
Tanzania,1,0,0,0,0
tank top,1,0,0,0,0
tanning booth,1,0,0,0,0
tangible,1,1,0,0,1
tanned,0,1,0,0,0
tangerine,1,1,0,0,0
tangled,0,1,0,0,0
tantalize,0,0,1,0,0
Taoism,1,0,0,0,0
tantalizing,0,1,0,0,0
tankini,1,0,0,0,0
tantamount,0,1,0,0,0
Tanzanian,1,1,0,0,0
tankful,1,0,0,0,0
Taoiseach,1,0,0,0,0
Taoist,1,1,0,0,0
tap dance,1,0,1,0,0
tap,0,0,1,1,0
taper,0,0,1,1,0
tapir,1,0,0,0,0
tapping,0,0,0,0,0
taping,0,0,1,0,0
tapescript,1,0,0,0,0
tape machine,1,0,0,0,0
tapestry,1,0,0,0,0
taps,1,0,0,0,0
tardigrade,1,0,0,0,0
tap dancing,1,0,0,0,0
tapu,0,1,0,0,0
tar paper,1,0,0,0,0
tape drive,1,0,0,0,0
tapeworm,1,0,0,0,0
tape,0,0,1,1,0
tape recorder,1,0,0,0,0
tapas,1,0,0,0,0
taramasalata,1,0,0,0,0
tap stock,1,0,0,0,0
taped,0,0,1,0,0
tarantella,1,0,0,0,0
tap water,1,0,0,0,0
target buyer,1,0,0,0,0
Tardis,1,0,0,0,0
tare,1,0,0,0,0
tardy,0,1,0,0,0
target company,1,0,0,0,0
tarmac,1,0,1,0,0
target audience,1,0,0,0,0
tartar,1,0,0,0,0
tap-dancer,1,0,0,0,0
tartar sauce,1,0,0,0,0
tarsi,0,0,0,0,0
tarsal,0,1,0,0,0
tapering,0,1,0,0,0
tarsus,1,0,0,0,0
tanning bed,1,0,0,0,0
tarragon,1,0,0,0,0
tartaric acid,1,0,0,0,0
tarantula,1,0,0,0,0
targeting,0,0,1,0,0
target practice,1,0,0,0,0
tapered,0,1,0,0,0
tarn,1,0,0,0,0
target setting,1,0,0,0,0
tart,0,0,1,1,0
targeted,0,1,0,0,0
target man,1,0,0,0,0
tarpaulin,1,0,0,0,0
target customer,1,0,0,0,0
tap,0,0,1,1,0
tantra,1,0,0,0,0
tarry,0,0,1,0,0
tarnished,0,1,0,0,0
tapped out,0,1,0,0,0
Taser,1,0,1,0,0
tarried,0,0,1,0,0
tartan,1,0,0,0,0
taro,1,0,0,0,0
tarrying,0,0,1,0,0
tapioca,1,0,0,0,0
target market,1,0,0,0,0
tarsometatarsal,0,1,0,0,0
tarty,0,1,0,0,0
tash,1,0,0,0,0
tastemaker,1,0,0,0,0
tariff-free,0,1,0,0,1
target cash balance,1,0,0,0,0
tapped,0,0,0,0,0
taqueria,1,0,0,0,0
Target Group Index,1,0,0,0,0
tape deck,1,0,0,0,0
tarp,1,0,0,0,0
tarnish,0,0,1,0,0
taproot,1,0,0,0,0
tasted,0,0,1,0,0
task-oriented,0,1,0,0,0
tasty,0,1,0,0,0
tater,1,0,0,0,0
tatty,0,1,0,0,0
tastelessly,0,0,0,0,1
taste,1,0,1,0,0
task,1,0,1,0,0
tasselled,0,1,0,0,0
tattooed,0,1,0,0,0
-tastic,0,0,0,0,0
tat,1,0,0,0,0
tattletale,1,0,0,0,0
tasting menu,1,0,0,0,0
Tasmanian wolf,1,0,0,0,0
target,1,0,1,0,0
tape measure,1,0,0,0,0
Tasmanian devil,1,0,0,0,0
taste buds,1,0,0,0,0
tarnishing,0,0,1,0,0
Tasmania,1,0,0,0,0
tappet,1,0,0,0,0
taste bud,1,0,0,0,0
tassel,1,0,0,0,0
target language,1,0,0,0,0
tarot,1,0,0,0,0
target group,1,0,0,0,0
tar,1,0,1,0,0
tasking,0,0,1,0,0
taskmaster,1,0,0,0,0
tattle,0,0,1,0,0
tardiness,1,0,0,0,0
tattered,0,1,0,0,0
tartness,1,0,0,0,0
tasteful,0,1,0,0,1
tatters,1,0,0,0,0
tattie,1,0,0,0,0
tartare,1,1,0,0,0
taskbar,1,0,0,0,0
taught,0,0,1,0,0
taupe,1,1,0,0,0
Taurus,1,0,0,0,0
taunting,0,0,1,0,0
tattooist,1,0,0,0,0
tartly,0,0,0,0,1
task force,1,0,0,0,0
tauten,0,0,1,0,0
tax allowance,1,0,0,0,0
Taurean,1,1,0,0,0
tautology,1,0,0,0,0
tasteless,0,1,0,0,0
tautologically,0,0,0,0,1
tax bracket,1,0,0,0,0
tax abatement,1,0,0,0,0
taut,0,1,0,0,0
taunted,0,0,1,0,0
tax audit,1,0,0,0,0
tautological,0,1,0,0,0
tariff,1,0,0,0,0
tax authority,1,0,0,0,0
tax deduction,1,0,0,0,0
tax band,1,0,0,0,0
tawny,0,1,0,0,0
tax benefit,1,0,0,0,0
tax disc,1,0,0,0,0
tax code,1,0,0,0,0
tax declaration,1,0,0,0,0
tax anticipation note,1,0,0,0,0
tax depreciation,1,0,0,0,0
tautening,0,0,1,0,0
tax exemption,1,0,0,0,0
tax demand,1,0,0,0,0
tax accounting,1,0,0,0,0
tax exile,1,0,0,0,0
tax,1,0,1,0,0
tavern,1,0,0,0,0
tautened,0,0,1,0,0
tawdry,0,1,0,0,0
tax assessment,1,0,0,0,0
tattoo,1,0,1,0,0
tax form,1,0,0,0,0
tax avoidance,1,0,0,0,0
tax assessor,1,0,0,0,0
tastefully,0,0,0,0,1
tax burden,1,0,0,0,0
tax base,1,0,0,0,0
tawdriness,1,0,0,0,0
tau,1,0,0,0,0
tax break,1,0,0,0,0
tax advantage,1,0,0,0,0
tax collector,1,0,0,0,0
tax efficiency,1,0,0,0,0
tax credit,1,0,0,0,0
tax dodge,1,0,0,0,0
tax evasion,1,0,0,0,0
tax bill,1,0,0,0,0
tax certificate,1,0,0,0,0
tax bite,1,0,0,0,0
taurine,1,1,0,0,0
tax incentive,1,0,0,0,0
tax haven,1,0,0,0,0
tasked,0,0,1,0,0
tax dollars,1,0,0,0,0
taster,1,0,0,0,0
tax liability,1,0,0,0,0
tax loss,1,0,0,0,0
tax take,1,0,0,0,0
tax rate,1,0,0,0,0
tax inspector,1,0,0,0,0
tax-advantaged,0,1,0,0,0
tax return,1,0,0,0,0
tax lien,1,0,0,0,0
tax-deferred,0,1,0,0,1
tax invoice,1,0,0,0,0
tax reform,1,0,0,0,0
tax sale,1,0,0,0,0
tax-deductible,0,1,0,0,0
tax provision,1,0,0,0,0
tax-free zone,1,0,0,0,0
tax shelter,1,1,0,0,0
taxi rank,1,0,0,0,0
tax-and-spend,1,1,1,0,0
taxable,1,1,0,0,0
tax year,1,0,0,0,0
taxi driver,1,0,0,0,0
tax subsidy,1,0,0,0,0
tax holiday,1,0,0,0,0
tax preparer,1,0,0,0,0
tax-exempt income,1,0,0,0,0
tax rebate,1,0,0,0,0
tax-free,0,1,0,0,1
taxidermy,1,0,0,0,0
taxing,0,1,0,0,0
taxi,1,0,1,0,0
taxiway,1,0,0,0,0
tax schedule,1,0,0,0,0
tax-efficient,0,1,0,0,0
tax obligation,1,0,0,0,0
taxable gain,1,0,0,0,0
taxable benefit,1,0,0,0,0
tax-related,0,1,0,0,0
tax-exempt,0,1,0,0,0
taxable profit,1,0,0,0,0
taxicab,1,0,0,0,0
taxable income,1,0,0,0,0
taxpayer,1,0,0,0,0
taxonomic,0,1,0,0,0
taxed,0,0,1,0,0
taxidermist,1,0,0,0,0
Tay-Sachs Disease,1,0,0,0,0
taxpayer bailout,1,0,0,0,0
taxonomy,1,0,0,0,0
TBC,0,0,0,0,0
tbf,0,0,0,0,0
TB,1,0,0,0,0
teachable,0,1,0,0,0
tbh,0,0,0,0,0
TBD,0,0,0,0,0
taxation,1,0,0,0,0
Tayside,1,0,0,0,0
tax threshold,1,0,0,0,0
tcn,1,0,0,0,0
tea set,1,0,0,0,0
tea cosy,1,0,0,0,0
TD,1,0,0,0,0
tchotchke,1,0,0,0,0
teach,1,0,1,0,0
tea chest,1,0,0,0,0
tea leaf,1,0,0,0,0
tea room,1,0,0,0,0
tea,1,0,0,0,0
tea tray,1,0,0,0,0
tea cloth,1,0,0,0,0
tea break,1,0,0,0,0
tea tree,1,0,0,0,0
teacher's pet,1,0,0,0,0
tax-favoured,0,1,0,0,0
teacher,1,0,0,0,0
tea bag,1,0,0,0,0
tea garden,1,0,0,0,0
teaching,1,0,0,0,0
TCM,1,0,0,0,0
teacher-training college,1,0,0,0,0
TBA,0,0,0,0,0
teahouse,1,0,0,0,0
tbsp.,1,0,0,0,0
tea caddy,1,0,0,0,0
tax relief,1,0,0,0,0
te,1,0,0,0,0
teaching assistant,1,0,0,0,0
tea tree oil,1,0,0,0,0
team,1,0,1,0,0
teal,1,1,0,0,0
team sheet,1,0,0,0,0
tea cart,1,0,0,0,0
teak,1,0,0,0,0
teamwork,1,0,0,0,0
teacup,1,0,0,0,0
tea ball,1,0,0,0,0
tear,0,0,1,1,0
tco,1,0,0,0,0
tea dress,1,0,0,0,0
teapot,1,0,0,0,0
team theory,1,0,0,0,0
team spirit,1,0,0,0,0
team player,1,0,0,0,0
tea party,1,0,0,0,0
teachings,0,0,0,0,0
tear gas,1,0,0,0,0
teammate,1,0,0,0,0
teamster,1,0,0,0,0
teamworking,1,0,0,0,0
team leader,1,0,0,0,0
teaming,1,0,0,0,0
team leadership,1,0,0,0,0
teacake,1,0,0,0,0
teabag,1,0,0,0,0
tea trolley,1,0,0,0,0
tea towel,1,0,0,0,0
teach-in,1,0,0,0,0
tea strainer,1,0,0,0,0
team building,1,0,0,0,0
teakettle,1,0,0,0,0
tear-stained,0,1,0,0,0
tearaway,1,0,0,0,0
teardrop,1,0,0,0,0
teasing,0,0,1,0,0
teaser rate,1,0,0,0,0
teaspoonsful,0,0,0,0,0
technical inefficiency,1,0,0,0,0
Teare's disease,1,0,0,0,0
teary,0,1,0,0,0
teary-eyed,0,1,0,0,0
teaspoon,1,0,0,0,0
technically,0,0,0,0,1
teased,0,0,1,0,0
teatime,1,0,0,0,0
tebibyte,1,0,0,0,0
teaser ad,1,0,0,0,0
technical correction,1,0,0,0,0
techMARK,1,0,0,0,0
technical support,1,0,0,0,0
technical,1,1,0,0,0
technical indicator,1,0,0,0,0
tearfully,0,0,0,0,1
tech-laden,0,0,0,0,0
tech-heavy,0,1,0,0,0
tearjerker,1,0,0,0,0
tech-savvy,0,1,0,0,0
teat,1,0,0,0,0
tease,0,0,1,1,0
techie,1,0,0,0,0
teaser,1,0,0,0,0
tech support,1,0,0,0,0
tech,1,1,0,0,0
technical school,1,0,0,0,0
technicality,1,0,0,0,0
tearfulness,1,0,0,0,0
technical area,1,0,0,0,0
teaspoonful,1,0,0,0,0
tear-streaked,0,1,0,0,0
technicals,1,0,0,0,0
technical analysis,1,0,0,0,0
teardown,1,0,0,0,0
tearful,0,1,0,0,0
technical efficiency,1,0,0,0,0
technique,1,0,0,0,0
technology-based,0,1,0,0,0
technicolor,1,1,0,0,0
technology,1,1,0,0,1
technologically,0,0,0,0,1
technology-heavy,0,1,0,0,0
technology park,1,0,0,0,0
teepee,1,0,0,0,0
teenager,1,1,0,0,0
technobabble,1,0,0,0,0
Teddy boy,1,0,0,0,0
teem,0,0,1,1,0
technology-driven,0,1,0,0,0
technocratic,0,1,0,0,0
tee shirt,1,0,0,0,0
technophobe,1,0,0,0,0
technocrat,1,1,0,0,0
teddy bear,1,0,0,0,0
tediousness,1,0,0,0,0
tee,0,0,1,1,0
tedious,0,1,0,0,0
tedium,1,0,0,0,0
technophile,1,0,0,0,0
teens,1,0,0,0,0
techno,1,0,0,0,0
teemed,0,0,1,0,0
teenybopper,1,0,0,0,0
teeming,0,1,0,0,0
teen,1,1,0,0,0
technocracy,1,0,0,0,0
tectonic,0,1,0,0,0
techs,1,0,0,0,0
technologist,1,0,0,0,0
teddy,1,0,0,0,0
technological,0,1,0,0,0
teensy,0,1,0,0,0
tectonics,1,0,0,0,0
tediously,0,0,0,0,1
techy,1,0,0,0,0
tectonic plate,1,0,0,0,0
teenage,0,1,0,0,0
teeny,0,1,0,0,0
teetered,0,0,1,0,0
teeter,0,0,1,0,0
teething troubles,1,0,0,0,0
telecommunication,1,0,0,0,0
teff,1,0,0,0,0
tel no,1,0,0,0,0
telaesthesia,1,0,0,0,0
teleconferencing,1,0,0,0,0
telegraphy,1,0,0,0,0
telebanking,1,0,0,0,0
tele-,0,0,0,0,0
teetering,0,0,1,0,0
teeter-totter,1,0,0,0,0
teething problems,1,0,0,0,0
teethe,0,0,1,0,0
teeth grinding,1,0,0,0,0
teethed,0,0,1,0,0
telegraph pole,1,0,0,0,0
telegramese,1,0,0,0,0
teething,0,0,1,0,0
telecast,1,0,1,0,0
telefax,1,0,0,0,0
telegraphing,0,0,1,0,0
telecommuting,1,0,0,0,0
TEFL,1,0,0,0,0
Teflon,1,1,0,0,0
telegram,1,0,0,0,0
telecommunications,1,0,0,0,0
telecom,1,1,0,0,0
telco,1,0,0,0,0
teleconference,1,0,1,0,0
telemedicine,1,0,0,0,0
teleport,0,0,1,0,0
teleological,0,1,0,0,0
telegraph,1,0,1,0,0
telephoning,0,0,1,0,0
teleshopping,1,0,0,0,0
telemarketing,1,0,0,0,0
telephonist,1,0,0,0,0
telephone book,1,0,0,0,0
telecommute,0,0,1,0,0
Teletext,1,0,0,0,0
telegraphic transfer,1,0,0,0,0
telephoned,0,0,1,0,0
tel.,1,0,0,0,0
telecottaging,1,0,0,0,0
telecottage,1,0,0,0,0
telegraphed,0,0,1,0,0
telematics,1,1,0,0,0
telesthesia,1,0,0,0,0
temperament,1,0,0,0,0
teleworked,0,0,1,0,0
telemetry,1,0,0,0,0
telephony,1,0,0,0,0
telephone banking,1,0,0,0,0
telekinesis,1,0,0,0,0
telephone box,1,0,0,0,0
telecommuter,1,0,0,0,0
teleprompter,1,0,0,0,0
teleported,0,0,1,0,0
tell,0,0,1,1,0
telephone number,1,0,0,0,0
telethon,1,0,0,0,0
temerity,1,0,0,0,0
televangelism,1,0,0,0,0
teetotaller,1,0,0,0,0
telling,0,1,0,0,0
telescoping,0,0,1,0,0
telegrammatic,0,1,0,0,0
telemetric,0,1,0,0,0
telephone booth,1,0,0,0,0
temper,1,0,1,0,0
telephone selling,1,0,0,0,0
teleporting,0,0,1,0,0
televisual,0,1,0,0,0
telescoped,0,0,1,0,0
telework,0,0,1,0,0
telluric,0,1,0,0,0
telephone kiosk,1,0,0,0,0
telemarketer,1,0,0,0,0
temp,1,0,1,0,0
telexing,0,0,1,0,0
teleprinter,1,0,0,0,0
teleworker,1,0,0,0,0
televangelist,1,0,0,0,0
tempera,1,0,0,0,0
telephone,1,0,1,0,0
telling-off,1,0,0,0,0
teetotal,0,1,0,0,0
telesales,1,0,0,0,0
telepathic,0,1,0,0,0
teller,1,0,0,0,0
temblor,1,0,0,0,0
telephoto lens,1,0,0,0,0
teleworking,1,0,0,0,0
televised,0,1,0,0,0
telephone directory,1,0,0,0,0
telescope,1,1,1,0,0
telephone exchange,1,0,0,0,0
telepathy,1,0,0,0,0
Telemessage,1,0,0,0,0
telephone pole,1,0,0,0,0
telophase,1,0,0,0,0
television,1,0,0,0,0
temperamentally,0,0,0,0,1
telltale,1,1,0,0,0
telecentre,1,0,0,0,0
temperamental,0,1,0,0,0
telomere,1,0,0,0,0
telly,1,0,0,0,0
television rating,1,0,0,0,0
telex,1,0,1,0,0
telematic,0,1,0,0,0
televising,0,0,1,0,0
telexed,0,0,1,0,0
tell,0,0,1,1,0
-tempered,0,0,0,0,0
tellings-off,0,0,0,0,0
telekinetic,0,1,0,0,0
tempestuous,0,1,0,0,0
temporalis,1,0,0,0,0
temporized,0,0,1,0,0
temptation,1,0,0,0,0
tempering,0,0,1,0,0
temptingly,0,0,0,0,1
tenant farmer,1,0,0,0,0
tenant at sufferance,1,0,0,0,0
tenacious,1,1,0,0,0
temporomandibular joint disorder,1,0,0,0,0
tenant for life,1,0,0,0,0
template,1,0,0,0,0
temperature,1,0,0,0,0
tempura,1,0,0,0,0
ten,0,0,0,0,0
tempi,0,0,0,0,0
tenancy,1,0,0,0,0
temping,1,0,0,0,0
temporal,0,1,0,0,0
tenant for years,1,0,0,0,0
tenaciously,0,0,0,0,1
tenable,0,1,0,0,0
tempestuously,0,0,0,0,1
tempo,1,0,0,0,0
temperance,1,0,0,0,0
tempting,0,1,0,0,0
ten-four,0,0,0,0,0
tempest,1,0,0,0,0
temperate,0,1,0,0,0
temporize,0,0,1,0,0
temporary,0,1,0,0,1
temporomandibular,0,1,0,0,0
temporizing,0,0,1,0,0
tempt,0,1,1,0,0
tenant at will,1,0,0,0,0
temporarily,0,0,0,0,1
ten-cent store,1,0,0,0,0
tenderhearted,0,1,0,0,0
tend,0,0,1,1,0
Tennessean,1,1,0,0,0
tender offer,1,0,0,0,0
tempted,0,0,1,0,0
tenanted,0,1,0,0,0
tendentiously,0,0,0,0,1
tenfold,0,1,0,0,1
tenderize,0,0,1,0,0
temping agency,1,0,0,0,0
tendered,0,0,1,0,0
tenet,1,0,0,0,0
tenner,1,0,0,0,0
tenkey,1,0,0,0,0
tender,1,1,1,0,0
tense,1,1,1,0,0
tendinous,0,1,0,0,0
tendo,1,0,0,0,0
tenancy in common,1,0,0,0,0
tennis,1,0,0,0,0
tenant,1,0,0,0,0
tennis shoe,1,0,0,0,0
tendering,1,0,0,0,0
temple,1,0,0,0,0
tended,0,0,1,0,0
tenderloin,1,0,0,0,0
tendril,1,0,0,0,0
tenon,1,0,0,0,0
tending,0,0,1,0,0
tendentious,0,1,0,0,0
tendentiousness,1,0,0,0,0
tendinum,0,0,0,0,0
tensed,0,0,1,0,0
tenseness,1,0,0,0,0
tenon saw,1,0,0,0,0
tennis elbow,1,0,0,0,0
tenkeyless,1,1,0,0,0
tenement,1,0,0,0,0
tensile strength,1,0,0,0,0
tendines,0,0,0,0,0
tenderizing,0,0,1,0,0
tent,1,0,0,0,0
tenant in common,1,0,0,0,0
temptress,1,0,0,0,0
tenor,1,0,0,0,0
tenpins,1,0,0,0,0
tentativeness,1,0,0,0,0
tenterhooks,1,0,0,0,0
tented village,1,0,0,0,0
Tennessee,1,0,0,0,0
term bill,1,0,0,0,0
tenuously,0,0,0,0,1
tenacity,1,0,0,0,0
tentacle,1,0,0,0,0
tenth,1,1,0,0,1
tenderly,0,0,0,0,1
tensor,1,0,0,0,0
tentative,0,1,0,0,1
TEP,1,0,0,0,0
tent pole,1,1,0,0,0
tenderized,0,0,1,0,0
tent city,1,0,0,0,0
teriyaki,1,0,0,0,0
tenpin bowling,1,0,0,0,0
teretes,0,0,0,0,0
tender-hearted,0,1,0,0,0
tenuous,0,1,0,0,0
tenured,0,1,0,0,0
tepee,1,0,0,0,0
term insurance,1,0,0,0,0
term,1,0,1,0,0
tentatively,0,0,0,0,1
termagant,1,0,0,0,0
tensely,0,0,0,0,1
term loan,1,0,0,0,0
tendinis,0,0,0,0,0
terminal market,1,0,0,0,0
terminalis,1,0,0,0,0
term deposit,1,0,0,0,0
